country,countryname,isic_code,isic_description,WIOD_sector,VA,VA_share,VA_country,GVCB_val,GVCF_val,GVC_val,GEXP_val,GVCB_share,GVCF_share,GVC_share,EU29_GVCB_val,OTH29_GVCB_val,EU29_GVCF_val,OTH29_GVCF_val,EU29_GVC_val,OTH29_GVC_val,DAVAX,DVA,DC,GEXP,VAX,EU29_DAVAX_val,OTH29_DAVAX_val,EU29_DVA_val,OTH29_DVA_val,EU29_DC_val,OTH29_DC_val,EU29_GEXP_val,OTH29_GEXP_val,EU29_VAX_val,OTH29_VAX_val,EU
CHE,Switzerland,R_S,Other service activities,54,15202.9684935752,.0217601226221013,698661.88,202.9057394118082,15.788328341965,218.6940677537732,1626.533006809796,.12474739,.0097067375,.13445412,58.043903,144.86183,12.271807,3.5165236,70.315712,148.37836,1407.838939056023,1423.627267397988,1425.034427052076,1626.533006809796,1423.282484436195,394.97574,1012.8632,407.24765,1016.3796,407.65018,1017.3843,465.29153,1161.2415,406.92688,1016.3557,
CHE,Switzerland,T,Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,55,2253.192046977601,.0032250106453944,698661.88,0,.1082903936549548,.1082903936549548,6.94039997759631,0,.015602903,.015602903,0,0,0,.1082904,0,.1082904,6.832109583941355,6.94039997759631,6.94039997759631,6.94039997759631,6.939954512343506,.00041192642,6.8316975,.00041192642,6.9399877,.00041192642,6.9399877,.00041192642,6.9399877,.00041192642,6.9395428,
CHE,Switzerland,U,Activities of extraterritorial organizations and bodies,56,0,0,698661.88,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
CHN,China,A01,"Crop and animal production, hunting and related service activities",1,841728.3082472329,.0809453719398014,10398721,657.4399048424027,1240.914368979849,1898.354273822251,12529.66876623592,.052470654,.099038079,.15150873,91.094475,566.34546,505.29962,735.61475,596.39417,1301.9602,10631.31449241366,11872.22886139352,11892.42444912353,12529.66876623592,11756.40073451031,1139.7091,9491.6055,1645.0088,10227.22,1647.807,10244.616,1736.1033,10793.565,1631.495,10124.906,
CHN,China,A02,Forestry and logging,2,43531.50793650816,.0041862368967471,10398721,14.27084863718692,16.9015748750461,31.17242351223302,125.9790186433764,.11327957,.13416183,.2474414,.2745094,13.996339,.72739041,16.174185,1.0019,30.170525,94.80659513114338,111.7081700061895,112.1527777477652,125.9790186433764,109.5325069784103,1.4213915,93.385201,2.1487823,109.55939,2.1573343,109.99545,2.4232914,123.55573,2.1166792,107.41583,
CHN,China,A03,Fishing and aquaculture,3,96540.22401819458,.0092838559232693,10398721,49.52122315878611,55.45595729642653,104.9771804552127,1181.19744861701,.041924592,.046948932,.088873528,.88219255,48.63903,6.098825,49.357132,6.9810166,97.996155,1076.220268161797,1131.676225458224,1133.124384763027,1181.19744861701,1126.117251187881,14.061346,1062.1588,20.160172,1111.516,20.185965,1112.9385,21.04236,1160.155,19.972904,1106.1444,
CHN,China,B,Mining and quarrying,4,569573.9162482378,.0547734608022487,10398721,1444.047339193539,3555.051750519292,4999.099089712831,12829.97901379624,.11255259,.27708945,.38964203,167.78044,1276.267,311.7308,3243.3208,479.51126,4519.5879,7830.879924083406,11385.9316746027,11434.3968511148,12829.97901379624,10779.94198231881,1011.1736,6819.7065,1322.9045,10063.027,1328.5355,10105.861,1490.6849,11339.294,1304.3956,9475.5459,
CHN,China,C10-C12,"Manufacture of food products, beverages and tobacco products",5,414661.0647620686,.0398761616869146,10398721,4032.977461320522,2232.041373623272,6265.018834943796,54255.31564643276,.074333318,.041139588,.11547291,475.19904,3557.7786,708.83575,1523.2057,1184.0349,5080.9839,47990.29681148897,50222.33818511225,50330.31441911961,54255.31564643276,49970.1192173766,5208.7788,42781.52,5917.6147,44304.727,5930.3369,44399.98,6392.8135,47862.504,5891.2563,44078.859,
CHN,China,C13-C15,"Manufacture of textiles, wearing apparel and leather products",6,256809.1413393255,.0246962247313976,10398721,30229.95004954525,22858.19119382524,53088.1412433705,298564.9506746735,.10125083,.076560199,.17781103,4886.2397,25343.711,4908.2964,17949.895,9794.5371,43293.602,245476.8094313031,268335.0006251283,269456.3686220374,298564.9506746735,266404.5024375973,38464.23,207012.58,43372.527,224962.47,43553.773,225902.59,48258.762,250306.19,43188.922,223215.58,
CHN,China,C16,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",7,93248.71086368605,.0089673253350427,10398721,2454.606664815761,3396.187300790847,5850.793965606608,18532.05091482409,.13245197,.1832602,.31571215,446.69485,2007.9119,828.25439,2567.9329,1274.9492,4575.8447,12681.25694921748,16077.44425000833,16152.96431636698,18532.05091482409,15548.3033587249,2097.5549,10583.702,2925.8091,13151.636,2939.5525,13213.411,3372.5037,15159.547,2883.2627,12665.04,
CHN,China,C17,Manufacture of paper and paper products,8,48160.4447319308,.0046313817337688,10398721,1996.062787064519,2543.330547626073,4539.393334690594,12814.69935464097,.15576352,.19846977,.35423329,220.51147,1775.5513,443.60095,2099.7297,664.11237,3875.281,8275.30601995038,10818.63656757645,10888.63321143911,12814.69935464097,10479.04953495802,751.56854,7523.7378,1195.1693,9623.4668,1202.9021,9685.7305,1415.681,11399.019,1175.8087,9303.2412,
CHN,China,C18,Printing and reproduction of recorded media,9,34387.03705046067,.0033068526704934,10398721,489.8251267129703,696.2335029846759,1186.058629697646,3766.163508447255,.13005944,.18486544,.3149249,41.913342,447.91177,75.677071,620.55646,117.5904,1068.4683,2580.10487874961,3276.338381734285,3293.401012023881,3766.163508447255,3197.374496703509,204.67256,2375.4324,280.34961,2995.9885,281.80963,3011.5916,322.26303,3443.9009,276.10037,2921.2739,
CHN,China,C19,Manufacture of coke and refined petroleum products ,10,124593.0854076205,.0119815783081458,10398721,6746.951459553215,5892.123339821087,12639.0747993743,28276.09290745439,.23860975,.20837827,.44698802,453.3139,6293.6372,583.51923,5308.604,1036.8333,11602.241,15637.01810808009,21529.14144790118,21706.35423611997,28276.09290745439,20497.85125209843,862.97968,14774.039,1446.499,20082.643,1458.4054,20247.949,1899.8129,26376.281,1416.6052,19081.246,
CHN,China,C20,Manufacture of chemicals and chemical products ,11,227363.8211015543,.0218645955997884,10398721,17899.06455166069,30282.56113213143,48181.62568379211,97478.80523051554,.18362007,.31065789,.49427795,2359.512,15539.552,6119.9663,24162.594,8479.4775,39702.148,49297.1795467234,79579.74067885483,80193.44166955672,97478.80523051554,74864.81495038734,4370.4907,44926.688,10490.456,69089.281,10571.355,69622.086,12849.969,84628.836,10182.02,64682.797,
CHN,China,C21,Manufacture of basic pharmaceutical products and pharmaceutical preparations,12,81843.80957278184,.0078705652904016,10398721,1885.808719328709,1968.003325481873,3853.812044810581,20406.19518116577,.092413537,.096441463,.18885501,516.8446,1368.9641,975.87408,992.12921,1492.7189,2361.0933,16552.38313635519,18520.38646183706,18580.659967241,20406.19518116577,18375.59556259046,4100.0176,12452.365,5075.8926,13444.494,5092.4116,13488.248,5592.7363,14813.458,5035.5688,13340.027,
CHN,China,C22,Manufacture of rubber and plastic products,13,102188.7936314675,.009827054439696,10398721,10074.7038101818,12875.92490586559,22950.62871604739,60290.58055507801,.16710246,.21356446,.38066691,1521.2015,8553.502,2826.3516,10049.573,4347.5527,18603.076,37339.95183903062,50215.8767448962,50585.4441530374,60290.58055507801,48523.45316186828,4755.853,32584.1,7582.2041,42633.672,7638.0063,42947.441,9103.4053,51187.176,7427.1177,41096.336,
CHN,China,C23,Manufacture of other non-metallic mineral products,14,229062.7864859637,.0220279777548216,10398721,6845.6830556145,5776.593345117893,12622.27640073239,47152.53878132037,.14518164,.12250864,.26769027,815.0813,6030.6016,967.64386,4808.9502,1782.7251,10839.551,34530.26238058797,40306.85572570587,40528.05432335886,47152.53878132037,39226.46104345124,3831.4919,30698.77,4799.1362,35507.723,4825.4731,35702.582,5614.2173,41538.324,4747.1836,34479.277,
CHN,China,C24,Manufacture of basic metals,15,291396.553840687,.0280223466426209,10398721,18243.20165497984,24077.56534178294,42320.76699676277,87381.20183191373,.20877719,.27554628,.48432347,1828.6742,16414.527,3287.5239,20790.043,5116.1982,37204.57,45060.43483515095,69138.00017693389,69725.15361301668,87381.20183191373,65079.91342401209,3642.7769,41417.66,6930.3003,62207.695,6989.1558,62735.996,8758.9756,78622.219,6712.3535,58367.559,
CHN,China,C25,"Manufacture of fabricated metal products, except machinery and equipment",16,124874.2221223089,.0120086140104186,10398721,14253.82946258388,14451.16844549842,28704.9979080823,84996.34035684055,.16769934,.17002107,.33772039,2165.4666,12088.363,3440.894,11010.274,5606.3608,23098.637,56291.34244875825,70742.51089425667,71254.95894263538,84996.34035684055,68632.20710643451,7306.4312,48984.91,10747.325,59995.188,10825.179,60429.781,12912.792,72083.547,10513.84,58118.367,
CHN,China,C26,"Manufacture of computer, electronic and optical products",17,280297.2921772967,.0269549786394333,10398721,156246.7357936585,88963.35621088957,245210.0920045481,560552.885473768,.27873683,.15870644,.43744329,26981.283,129265.45,18011.762,70951.594,44993.043,200217.05,315342.7934692201,404306.1496801096,417041.8736007393,560552.885473768,386215.7070429614,51805.371,263537.44,69817.125,334489.03,72016.383,345025.5,96798.406,463754.47,68743.844,317471.84,
CHN,China,C27,Manufacture of electrical equipment,18,170374.2139775262,.0163841514942984,10398721,42065.67189167617,30616.58433107324,72682.25622274941,221108.9806939335,.19024859,.1384683,.32871687,7587.334,34478.34,8022.416,22594.17,15609.749,57072.504,148426.7244711841,179043.3088022574,181037.4081856855,221108.9806939335,174343.621383638,24271.406,124155.32,32293.822,146749.48,32653.494,148383.92,39881.16,181227.83,31739.439,142604.19,
CHN,China,C28,Manufacture of machinery and equipment n.e.c.,19,265885.7013544049,.0255690782628232,10398721,31898.48950287625,24360.21194982878,56258.70145270502,189102.247697961,.16868383,.12882032,.29750413,4984.354,26914.137,7362.4888,16997.723,12346.844,43911.859,132843.546245256,157203.7581950848,158724.6654609325,189102.247697961,153849.6840926648,17201.658,115641.88,24564.146,132639.61,24801.791,133922.86,29548.494,159553.75,23988.672,129861.01,
CHN,China,C29,"Manufacture of motor vehicles, trailers and semi-trailers",20,229990.6465134195,.0221172060417814,10398721,9056.665725876885,10731.63477907006,19788.30050494695,60887.51744581187,.14874421,.17625345,.32499766,1223.2065,7833.4595,2489.4658,8242.1689,3712.6726,16075.628,41099.21694086493,51830.85171993499,52209.39218299423,60887.51744581187,50862.19988521742,4510.8853,36588.332,7000.3511,44830.504,7051.4771,45157.918,8223.5576,52663.957,6825.1606,44037.039,
CHN,China,C30,Manufacture of other transport equipment,21,82990.0313847959,.0079807924860298,10398721,9299.019797921457,3777.833310461781,13076.85310838324,53695.63094209018,.17318019,.070356436,.24353664,950.98444,8348.0352,702.50659,3075.3269,1653.4908,11423.362,40618.77783370693,44396.61114416872,44845.97901721697,53695.63094209018,43969.34926291293,3837.8088,36780.969,4540.3154,39856.293,4586.271,40259.707,5491.3003,48204.328,4497.5049,39471.844,
CHN,China,C31_C32,Manufacture of furniture; other manufacturing,22,71249.7199468367,.0068517774977926,10398721,10587.50113680465,5749.416392128003,16336.91752893266,95373.39531518985,.11101105,.060283232,.17129429,2465.9758,8121.5249,1552.7706,4196.6455,4018.7468,12318.17,79036.47778625718,84785.89417838518,85183.48688010384,95373.39531518985,83960.59494253328,18195.043,60841.438,19747.811,65038.082,19840.418,65343.066,22213.789,73159.602,19660.029,64300.563,
CHN,China,C33,Repair and installation of machinery and equipment,23,0,0,10398721,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
CHN,China,D35,"Electricity, gas, steam and air conditioning supply",24,214172.3822502515,.0205960319625937,10398721,527.2520007405029,569.6503963233415,1096.902397063845,3127.732416505575,.16857325,.18212888,.35070214,92.70977,434.54224,144.12292,425.5275,236.8327,860.0697,2030.830019441731,2600.480415765071,2619.477373134716,3127.732416505575,2518.585465978092,313.13461,1717.6954,457.25754,2143.2229,460.5979,2158.8796,549.96716,2577.7651,449.28351,2069.302,
CHN,China,E36,"Water collection, treatment and supply",25,12440.37972037632,.0011963375280025,10398721,17.12273175662138,24.63005533234963,41.75278708897103,175.7392090464212,.097432621,.14015117,.23758379,2.676343,14.44639,4.750773,19.87928,7.4271164,34.325672,133.9864219574502,158.6164772897998,159.2536126926521,175.7392090464212,154.9817062488353,20.041536,113.94489,24.792307,133.82417,24.891891,134.36172,27.468657,148.27057,24.518671,130.46303,
CHN,China,E37-E39,"Sewerage; waste collection, treatment and disposal activities; materials recovery; remediation activities and other waste management services ",26,14474.81173880948,.0013919800587393,10398721,169.9745688128806,236.1641811164633,406.1387499293438,1636.040148250747,.10389388,.14435109,.24824497,47.217896,122.75668,146.54008,89.624115,193.75798,212.38078,1229.901398321404,1466.065579437867,1473.124103673595,1636.040148250747,1442.441333743646,260.72397,969.17743,407.26404,1058.8015,409.22491,1063.8993,454.4819,1181.5582,398.54959,1043.8917,
CHN,China,F,Construction,27,708099.6303799691,.0680948797729008,10398721,1942.101232855506,1706.813906628735,3648.91513948424,14233.11527223726,.13644949,.1199185,.25636798,38.307472,1903.7938,46.390072,1660.4238,84.697548,3564.2175,10584.20013275302,12291.01403938175,12361.71198407386,14233.11527223726,11990.98127626597,196.04721,10388.153,242.43727,12048.577,243.83177,12117.88,280.74478,13952.37,240.58844,11750.393,
CHN,China,G45,Wholesale and retail trade and repair of motor vehicles and motorcycles,28,0,0,10398721,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
CHN,China,G46,"Wholesale trade, except of motor vehicles and motorcycles",29,832171.0979978301,.0800262963535761,10398721,7336.259694796284,29028.51055392444,36364.77024872072,155595.7528941653,.047149487,.18656364,.23371314,85.134392,7251.1255,577.45502,28451.055,662.58954,35702.184,119230.9826454446,148259.4931993691,148545.9077120731,155595.7528941653,142972.5729160096,1143.0377,118087.95,1720.4929,146539,1723.8165,146822.08,1805.6271,153790.13,1690.8047,141281.77,
CHN,China,G47,"Retail trade, except of motor vehicles and motorcycles",30,172155.7841313263,.0165554773928374,10398721,1517.691579895101,5695.724710626779,7213.416290521879,32188.93204722495,.047149487,.17694668,.22409616,.010789864,1517.6808,.06323,5695.6616,.074019864,7213.3423,24975.51575670307,30671.24046732984,30730.49258150032,32188.93204722495,29651.36147244977,.15482385,24975.361,.21805385,30671.021,.2184751,30730.273,.22884372,32188.703,.21452481,29651.146,
CHN,China,H49,Land transport and transport via pipelines,31,307275.3171929718,.029549338657623,10398721,2115.373708045016,5260.588633156418,7375.962341201436,28506.81031312095,.074205905,.18453796,.25874385,196.79308,1918.5807,704.56409,4556.0244,901.35699,6474.605,21130.84797191951,26391.43660507593,26461.84780056834,28506.81031312095,25524.53481138573,1750.6294,19380.219,2455.1934,23936.244,2461.7441,24000.104,2651.9863,25854.824,2420.7195,23103.814,
CHN,China,H50,Water transport,32,59608.67522459298,.0057323085603963,10398721,2821.862596604538,5334.514667842638,8156.377264447179,29914.32209606207,.094331488,.17832644,.27265793,64.019608,2757.843,313.73578,5020.7788,377.7554,7778.6221,21757.94483161489,27092.45949945753,27185.00055222772,29914.32209606207,26195.21601224792,300.91095,21457.033,614.64667,26477.813,616.74622,26568.254,678.66632,29235.656,599.41046,25595.805,
CHN,China,H51,Air transport,33,23628.67894529695,.0022722678885019,10398721,3866.039519377319,2970.280789011768,6836.320308389088,22922.47783380594,.16865714,.1295794,.29823652,518.27032,3347.7693,708.66992,2261.6108,1226.9402,5609.3804,16086.15752541685,19056.43831442861,19173.78600573483,22922.47783380594,18636.87951782134,1845.9823,14240.175,2554.6521,16501.785,2570.3835,16603.402,3072.9219,19849.557,2511.7844,16125.095,
CHN,China,H52,Warehousing and support activities for transportation,34,64600.64482459458,.0062123646925534,10398721,388.1142478561412,1056.518836662592,1444.633084518733,3939.929458687145,.098507918,.2681568,.36666471,131.02299,257.09125,585.04321,471.47565,716.06628,728.56696,2495.296374168411,3551.815210831003,3564.400259028884,3939.929458687145,3430.861361890709,614.00964,1881.2867,1199.0529,2352.7625,1203.3014,2361.0989,1330.0759,2609.8535,1162.9198,2267.9417,
CHN,China,H53,Postal and courier activities,35,17047.49047728024,.0016393834492713,10398721,41.65713962822601,64.80453599469936,106.4616756229254,577.8223332077409,.072093338,.11215305,.18424639,1.6596481,39.997494,4.4524364,60.352097,6.1120844,100.34959,471.3606575848154,536.1651935795148,537.7435395787517,577.8223332077409,525.4916144431845,16.908741,454.45193,21.361179,514.80402,21.424057,516.31946,23.020826,554.80145,21.131182,504.36044,
